prospectno,FDD,MAXDPD24M,max_DPD_LFT,Total_Payments,TGT
720577,27MAR2015,0,,>24 Payment,0
720580,31MAR2015,26,27,>24 Payment,0
720581,31MAR2015,0,,>24 Payment,0
720596,11MAR2015,0,,>24 Payment,0
720602,31MAR2015,0,,>24 Payment,0
720603,31MAR2015,0,,>24 Payment,0
720606,28FEB2015,0,,>24 Payment,0
720607,31MAR2015,26,26,>24 Payment,0
720608,30APR2015,0,,>24 Payment,0
720611,31MAR2015,0,,>24 Payment,0
720612,23FEB2015,0,,>24 Payment,0
720615,11MAR2015,0,,>24 Payment,0
720618,24APR2015,0,,>24 Payment,0
720626,25MAR2015,0,,>24 Payment,0
720627,31MAR2015,61,61,>24 Payment,1
720629,13MAR2015,0,,>24 Payment,0
720631,31MAR2015,0,,>24 Payment,0
720647,27MAR2015,0,,>24 Payment,0
720650,25MAR2015,0,,>24 Payment,0
720651,20MAY2015,0,,>24 Payment,0
720654,31MAR2015,0,27,>24 Payment,0
720660,28FEB2015,26,26,>24 Payment,0
720668,25MAR2015,0,,>24 Payment,0
720671,09MAR2015,0,,>24 Payment,0
720683,09MAR2015,0,,>24 Payment,0
720689,17APR2015,0,,>24 Payment,0
720691,12MAR2015,0,,>24 Payment,0
720693,31MAR2015,0,,>24 Payment,0
720694,31MAR2015,31,31,>24 Payment,0
720697,31MAR2015,0,,>24 Payment,0
720699,30APR2015,0,,>24 Payment,0
720706,08APR2015,0,,>24 Payment,0
720710,30JUN2015,0,,>24 Payment,0
720711,31MAR2015,0,27,>24 Payment,0
720715,26MAR2015,0,28,>24 Payment,0
720718,31MAR2015,0,,>24 Payment,0
720719,31MAR2015,0,,>24 Payment,0
720722,20MAR2015,0,,>24 Payment,0
720724,20MAR2015,31,31,>24 Payment,0
720738,28FEB2015,148,148,16-18 Payment,1
720747,31MAR2015,27,27,>24 Payment,0
720750,30JUN2015,0,,>24 Payment,0
720755,28FEB2015,88,116,>24 Payment,1
720764,16DEC2015,0,,>24 Payment,0
720771,31MAR2015,0,58,>24 Payment,0
720774,13JUL2015,0,,>24 Payment,0
720781,30MAR2015,0,,>24 Payment,0
720793,31MAR2015,0,,>24 Payment,0
720800,17APR2015,0,,>24 Payment,0
720801,31MAR2015,0,27,>24 Payment,0
720809,13MAY2015,0,,>24 Payment,0
720816,14MAR2015,0,,>24 Payment,0
720822,28MAR2015,0,,>24 Payment,0
720830,31MAR2015,0,,>24 Payment,0
720836,06MAR2015,0,,>24 Payment,0
720840,23JUN2015,0,,>24 Payment,0
720853,24APR2015,0,,>24 Payment,0
720856,07MAR2015,0,,>24 Payment,0
720857,07MAR2015,0,,>24 Payment,0
720860,07MAR2015,0,,>24 Payment,0
720867,30JUN2015,0,,>24 Payment,0
720877,23MAR2015,0,,>24 Payment,0
720879,28FEB2015,0,,>24 Payment,0
720890,30APR2015,0,,>24 Payment,0
720891,20APR2015,0,,>24 Payment,0
720898,30APR2015,0,,>24 Payment,0
720906,27MAR2015,0,,>24 Payment,0
720911,31MAR2015,31,31,19-24 Payment,0
720917,06APR2015,0,,>24 Payment,0
720918,31MAR2015,0,,>24 Payment,0
720923,31MAR2015,0,,>24 Payment,0
720927,24MAR2015,0,,>24 Payment,0
720928,28FEB2015,0,,>24 Payment,0
720931,28FEB2015,637,637,>24 Payment,1
720932,31MAR2015,0,,>24 Payment,0
720941,18APR2015,0,,>24 Payment,0
720942,31MAR2015,78,106,>24 Payment,1
720953,29MAR2015,27,88,>24 Payment,0
720957,31MAR2015,26,26,>24 Payment,0
720974,31MAR2015,31,31,>24 Payment,0
720977,31MAR2015,0,,>24 Payment,0
720978,24MAR2015,0,0,>24 Payment,0
720983,14MAR2015,0,,>24 Payment,0
720985,31MAR2015,0,,>24 Payment,0
720991,09MAR2015,0,,>24 Payment,0
720993,31MAR2015,0,,>24 Payment,0
720998,30APR2015,0,,>24 Payment,0
721001,19MAY2015,0,,>24 Payment,0
721006,19MAY2015,0,,>24 Payment,0
721008,24MAR2015,0,27,>24 Payment,0
721017,19MAY2015,0,,>24 Payment,0
721018,11JUN2015,0,,>24 Payment,0
721019,25APR2015,0,,>24 Payment,0
721021,31MAR2015,0,,>24 Payment,0
721036,31MAR2015,0,,>24 Payment,0
721044,30APR2015,0,,>24 Payment,0
721050,28MAR2015,27,27,>24 Payment,0
721057,31MAR2015,0,,>24 Payment,0
721060,31MAR2015,26,27,>24 Payment,0
721062,31MAR2015,0,,>24 Payment,0
721068,11MAR2015,0,88,>24 Payment,0
721071,31MAR2015,0,27,>24 Payment,0
721073,05MAY2015,0,,>24 Payment,0
721079,28MAR2015,0,88,>24 Payment,0
721081,31MAR2015,0,,>24 Payment,0
721085,27APR2015,0,,>24 Payment,0
721086,31OCT2015,0,,>24 Payment,0
721089,30APR2015,0,,>24 Payment,0
721091,31MAR2015,0,,>24 Payment,0
721100,31MAR2015,0,,>24 Payment,0
721104,31MAR2015,0,0,>24 Payment,0
721114,30JUN2015,0,27,>24 Payment,0
721120,28MAR2015,0,27,>24 Payment,0
721129,30SEP2015,27,27,>24 Payment,0
721130,28MAY2015,0,,>24 Payment,0
721148,31MAR2015,0,,>24 Payment,0
721152,30MAR2015,0,27,>24 Payment,0
721155,29APR2015,0,,>24 Payment,0
721159,29MAR2015,0,,19-24 Payment,0
721178,31MAR2015,0,,>24 Payment,0
721179,22MAY2015,0,,>24 Payment,0
721185,18JUN2015,0,,>24 Payment,0
721187,17MAR2015,0,,>24 Payment,0
721192,31MAR2015,27,27,>24 Payment,0
721199,31MAR2015,27,27,>24 Payment,0
721201,31MAR2015,0,,>24 Payment,0
721207,15APR2015,26,26,>24 Payment,0
721208,27APR2015,0,,>24 Payment,0
721216,30APR2015,0,,>24 Payment,0
721220,31MAR2015,0,,>24 Payment,0
721222,31MAR2015,0,,>24 Payment,0
721225,30MAR2015,0,,>24 Payment,0
721227,27APR2015,58,58,>24 Payment,0
721230,31MAR2015,0,58,>24 Payment,0
721274,31JUL2015,0,27,>24 Payment,0
721278,14APR2015,0,,>24 Payment,0
721280,31MAY2015,0,,>24 Payment,0
721281,19MAR2015,27,27,>24 Payment,0
721284,25MAR2015,0,,>24 Payment,0
721286,31MAR2015,0,,>24 Payment,0
721288,31MAR2015,0,,>24 Payment,0
721290,31MAR2015,0,,>24 Payment,0
721291,31MAR2015,0,,>24 Payment,0
721292,30APR2015,27,27,>24 Payment,0
721294,31MAR2015,0,,>24 Payment,0
721302,30APR2015,0,,>24 Payment,0
721303,30APR2015,513,1182,>24 Payment,1
721310,31MAR2015,0,,>24 Payment,0
721314,30APR2015,0,,>24 Payment,0
721317,23APR2015,0,,>24 Payment,0
721318,26MAR2015,0,,>24 Payment,0
721319,31MAR2015,31,31,>24 Payment,0
721330,30APR2015,27,27,>24 Payment,0
721336,27MAY2015,0,,>24 Payment,0
721340,31MAR2015,0,,>24 Payment,0
721344,31MAR2015,0,27,>24 Payment,0
721347,31MAR2015,0,,>24 Payment,0
721352,31MAR2015,0,,>24 Payment,0
721354,31MAR2015,0,,>24 Payment,0
721355,31MAR2015,0,,>24 Payment,0
721363,18APR2015,0,,>24 Payment,0
721366,31MAR2015,0,,>24 Payment,0
721373,31MAR2015,0,,>24 Payment,0
721375,31MAR2015,0,,>24 Payment,0
721376,26MAR2015,0,,>24 Payment,0
721377,30APR2015,0,,>24 Payment,0
721382,31MAR2015,22,83,>24 Payment,0
721383,28APR2015,0,27,>24 Payment,0
721386,31MAR2015,0,,>24 Payment,0
721395,26MAY2015,0,,>24 Payment,0
721407,25APR2015,0,,>24 Payment,0
721412,31MAR2015,0,,>24 Payment,0
721413,31MAR2015,0,,>24 Payment,0
721414,30APR2015,0,,>24 Payment,0
721415,28APR2015,0,,>24 Payment,0
721421,30APR2015,27,27,>24 Payment,0
721422,29MAR2015,0,27,>24 Payment,0
721426,14AUG2015,0,,>24 Payment,0
721427,31MAR2015,0,,>24 Payment,0
721432,29APR2015,62,88,>24 Payment,1
721451,26MAR2015,0,,>24 Payment,0
721455,31MAR2015,0,0,>24 Payment,0
721457,31MAR2015,0,,>24 Payment,0
721460,31MAR2015,0,27,>24 Payment,0
721462,30APR2015,0,,>24 Payment,0
721470,30APR2015,0,,>24 Payment,0
721473,30MAY2015,0,,>24 Payment,0
721475,30APR2015,0,,>24 Payment,0
721481,31MAR2015,0,,>24 Payment,0
721491,31MAR2015,0,57,>24 Payment,0
721496,16MAY2015,0,,>24 Payment,0
721498,30APR2015,0,,>24 Payment,0
721508,30NOV2015,0,,>24 Payment,0
721514,31MAR2015,0,,>24 Payment,0
721516,31MAR2015,0,,>24 Payment,0
721524,31MAR2015,0,27,>24 Payment,0
721530,08APR2015,26,58,>24 Payment,0
721535,31MAR2015,0,,>24 Payment,0
721536,28MAR2015,0,24,>24 Payment,0
721538,30APR2015,0,,>24 Payment,0
721546,31MAR2015,0,,>24 Payment,0
721567,30JUN2015,0,0,>24 Payment,0
721573,30APR2015,0,26,>24 Payment,0
721588,27APR2015,0,,>24 Payment,0
721590,30APR2015,0,,>24 Payment,0
721591,27APR2015,27,27,>24 Payment,0
721597,30APR2015,0,,>24 Payment,0
721598,30APR2015,0,,>24 Payment,0
721602,31MAY2015,0,,>24 Payment,0
721604,31MAR2015,0,,>24 Payment,0
721607,13APR2015,0,27,>24 Payment,0
721616,31MAR2015,0,,>24 Payment,0
721621,26MAR2015,0,0,>24 Payment,0
721623,30MAR2015,0,,>24 Payment,0
721642,31MAR2015,0,,>24 Payment,0
721654,30MAR2015,0,,>24 Payment,0
721656,31JUL2015,0,,>24 Payment,0
721660,31MAR2015,58,58,19-24 Payment,0
721664,31JUL2015,0,,>24 Payment,0
721668,31MAR2015,0,,>24 Payment,0
721671,30APR2015,0,,>24 Payment,0
721677,30APR2015,0,,>24 Payment,0
721679,31MAR2015,0,,>24 Payment,0
721681,30APR2015,0,,>24 Payment,0
721682,31MAR2015,26,85,>24 Payment,0
721683,28MAR2015,0,27,>24 Payment,0
721685,31MAR2015,84,297,>24 Payment,1
721688,31MAR2015,0,,>24 Payment,0
721694,30JUN2015,0,0,>24 Payment,0
721698,31MAR2015,0,,19-24 Payment,0
721700,27APR2015,0,88,>24 Payment,0
721702,31MAR2015,27,27,>24 Payment,0
721719,31MAR2015,0,,>24 Payment,0
721723,30APR2015,31,31,>24 Payment,0
721729,10APR2015,0,,>24 Payment,0
721732,31MAY2015,30,30,>24 Payment,0
721737,31MAR2015,0,,>24 Payment,0
721739,30APR2015,0,,>24 Payment,0
721750,30MAY2015,0,,>24 Payment,0
721753,30APR2015,0,,>24 Payment,0
721767,31MAY2015,0,,>24 Payment,0
721771,16MAY2015,57,57,>24 Payment,0
721773,31MAR2015,27,27,>24 Payment,0
721776,30APR2015,0,,>24 Payment,0
721778,31MAR2015,0,,>24 Payment,0
721781,31MAR2015,0,,>24 Payment,0
721783,31MAR2015,0,,>24 Payment,0
721798,26MAY2015,0,,>24 Payment,0
721800,27APR2015,31,31,>24 Payment,0
721805,31MAR2015,0,,>24 Payment,0
721806,27APR2015,0,,>24 Payment,0
721830,31MAR2015,0,86,>24 Payment,0
721845,31MAY2015,0,27,>24 Payment,0
721847,30MAY2015,0,,>24 Payment,0
721850,31JUL2015,26,26,>24 Payment,0
721861,31MAR2015,0,27,>24 Payment,0
721876,31MAR2015,27,88,>24 Payment,0
721890,31MAR2015,0,,>24 Payment,0
721891,31MAR2015,0,,>24 Payment,0
721895,30APR2015,0,,>24 Payment,0
721900,30MAR2015,0,,>24 Payment,0
721912,30APR2015,0,,>24 Payment,0
721918,26NOV2015,0,,>24 Payment,0
721921,31MAR2015,24,24,>24 Payment,0
721927,10APR2015,0,,>24 Payment,0
721932,31MAR2015,0,,>24 Payment,0
721933,30JUN2015,0,,>24 Payment,0
721936,16MAY2015,57,57,>24 Payment,0
721938,31MAR2015,0,27,>24 Payment,0
721939,31MAR2015,0,,>24 Payment,0
721944,30MAR2015,0,58,>24 Payment,0
721945,17APR2015,0,,>24 Payment,0
721947,31MAR2015,0,,>24 Payment,0
721949,30APR2015,0,,>24 Payment,0
721954,16MAY2015,57,57,>24 Payment,0
721957,30APR2015,31,31,>24 Payment,0
721961,31MAR2015,0,,>24 Payment,0
721963,30JUN2015,0,17,>24 Payment,0
721970,16MAY2015,57,57,>24 Payment,0
721971,30APR2015,0,,>24 Payment,0
721976,30APR2015,0,,>24 Payment,0
721981,31AUG2015,0,27,>24 Payment,0
721996,26MAY2015,86,88,>24 Payment,1
722013,31MAR2015,26,26,>24 Payment,0
722018,22MAY2015,0,,>24 Payment,0
722022,31MAR2015,0,,>24 Payment,0
722024,24MAR2015,0,,>24 Payment,0
722038,31MAR2015,58,58,>24 Payment,0
722039,18MAY2015,0,,>24 Payment,0
722040,28MAR2015,0,,>24 Payment,0
722051,31MAR2015,0,,>24 Payment,0
722055,27APR2015,58,58,>24 Payment,0
722058,30APR2015,0,,>24 Payment,0
722065,31MAR2015,0,,>24 Payment,0
722074,19JUN2015,0,27,>24 Payment,0
722075,31MAY2015,0,,>24 Payment,0
722079,31MAR2015,0,,>24 Payment,0
722084,30APR2015,0,,>24 Payment,0
722090,31MAY2015,0,,>24 Payment,0
722095,31MAR2015,0,,>24 Payment,0
722098,31MAR2015,0,,>24 Payment,0
722108,30APR2015,31,31,>24 Payment,0
722109,27MAR2015,0,,>24 Payment,0
722111,22APR2015,0,27,>24 Payment,0
722113,31JUL2015,0,27,>24 Payment,0
722121,31MAR2015,0,26,>24 Payment,0
722132,31MAR2015,0,55,>24 Payment,0
722135,31MAR2015,0,,>24 Payment,0
722140,31MAR2015,0,,>24 Payment,0
722141,30APR2015,0,,>24 Payment,0
722148,31MAY2015,57,88,>24 Payment,0
722149,22MAY2015,0,,>24 Payment,0
722154,11MAY2015,0,,>24 Payment,0
722165,30JUN2015,0,,>24 Payment,0
722168,22APR2015,0,88,>24 Payment,0
722174,30APR2015,17,17,>24 Payment,0
722194,27APR2015,0,,>24 Payment,0
722201,16APR2015,0,,>24 Payment,0
722204,31AUG2015,0,,>24 Payment,0
722209,31MAR2015,26,26,>24 Payment,0
722210,30JUN2015,208,270,>24 Payment,1
722211,30APR2015,31,31,>24 Payment,0
722216,30JUN2015,0,,>24 Payment,0
722220,31MAR2015,26,26,>24 Payment,0
722221,31MAR2015,0,,>24 Payment,0
722223,30JUN2015,0,57,>24 Payment,0
722227,31MAR2015,0,27,>24 Payment,0
722231,27APR2015,0,,>24 Payment,0
722239,31MAR2015,0,,>24 Payment,0
722247,30APR2015,0,,>24 Payment,0
722259,31MAR2015,0,,>24 Payment,0
722268,30APR2015,0,,>24 Payment,0
722269,31MAR2015,0,,>24 Payment,0
722270,19MAY2015,0,,>24 Payment,0
722283,17APR2015,0,,>24 Payment,0
722289,30APR2015,31,31,>24 Payment,0
722297,30APR2015,0,31,>24 Payment,0
722298,30APR2015,0,,>24 Payment,0
722307,31MAR2015,0,,>24 Payment,0
722308,26MAR2015,0,,>24 Payment,0
722309,31MAY2015,0,,>24 Payment,0
722319,31MAR2015,0,,>24 Payment,0
722326,31MAR2015,27,27,>24 Payment,0
722334,28APR2015,27,27,>24 Payment,0
722338,30APR2015,0,,>24 Payment,0
722344,15APR2015,26,26,>24 Payment,0
722355,31MAR2015,0,,>24 Payment,0
722356,31MAR2015,0,,>24 Payment,0
722359,28MAY2015,0,25,>24 Payment,0
722363,31MAR2015,0,,>24 Payment,0
722365,17APR2015,0,,>24 Payment,0
722373,29MAY2015,0,,>24 Payment,0
722384,30APR2015,0,27,>24 Payment,0
722421,30APR2015,0,,>24 Payment,0
722422,28APR2015,0,88,>24 Payment,0
722427,31MAR2015,0,,>24 Payment,0
722440,26MAY2015,27,27,>24 Payment,0
722441,31MAR2015,0,,>24 Payment,0
722444,30APR2015,0,27,>24 Payment,0
722445,31MAR2015,27,27,>24 Payment,0
722453,30APR2015,0,,>24 Payment,0
722464,31JUL2015,0,,>24 Payment,0
722471,15APR2015,26,26,>24 Payment,0
722475,30APR2015,0,,>24 Payment,0
722497,30APR2015,0,,>24 Payment,0
722498,20JUN2015,0,,>24 Payment,0
722501,22MAY2015,0,,>24 Payment,0
722507,15JUL2015,0,,>24 Payment,0
722516,30APR2015,27,27,>24 Payment,0
722525,30APR2015,0,0,>24 Payment,0
722529,30APR2015,0,,>24 Payment,0
722538,30APR2015,0,0,>24 Payment,0
722539,30APR2015,0,,>24 Payment,0
722549,28APR2015,26,26,>24 Payment,0
722560,31MAR2015,0,,>24 Payment,0
722561,31MAR2015,0,,>24 Payment,0
722562,23JUN2015,0,,>24 Payment,0
722570,29APR2015,0,,>24 Payment,0
722573,31MAY2015,0,,>24 Payment,0
722577,31MAR2015,0,,>24 Payment,0
722580,28APR2015,0,,>24 Payment,0
722586,25MAY2015,0,,>24 Payment,0
722592,31MAR2015,0,27,>24 Payment,0
722593,30JUN2015,0,,>24 Payment,0
722594,31MAR2015,0,,>24 Payment,0
722597,31MAR2015,26,26,>24 Payment,0
722598,30APR2015,0,27,>24 Payment,0
722601,31MAR2015,26,26,>24 Payment,0
722603,30JUN2015,0,,>24 Payment,0
722611,31MAY2015,0,,>24 Payment,0
722612,26JUN2015,0,,>24 Payment,0
722619,31MAR2015,0,,>24 Payment,0
722633,24APR2015,0,,>24 Payment,0
722635,25APR2015,27,27,>24 Payment,0
722643,31MAY2015,0,,>24 Payment,0
722646,22APR2015,0,,>24 Payment,0
722653,30JUN2015,0,,>24 Payment,0
722655,13APR2015,0,,>24 Payment,0
722658,30APR2015,0,,>24 Payment,0
722667,31MAY2015,16,16,>24 Payment,0
722668,31MAR2015,0,,>24 Payment,0
722676,31MAR2015,27,27,>24 Payment,0
722678,30APR2015,0,61,>24 Payment,0
722679,30APR2015,26,26,>24 Payment,0
722688,30APR2015,0,,>24 Payment,0
722692,31MAR2015,727,727,19-24 Payment,1
722700,31MAR2015,0,,19-24 Payment,0
722704,28MAY2015,0,26,>24 Payment,0
722710,31AUG2015,0,,>24 Payment,0
722711,31AUG2015,0,,>24 Payment,0
722721,31MAY2015,0,,>24 Payment,0
722727,31MAR2015,0,,>24 Payment,0
722729,30APR2015,0,27,>24 Payment,0
722734,27APR2015,0,,>24 Payment,0
722742,31MAR2015,0,,>24 Payment,0
722744,30JUN2015,0,,>24 Payment,0
722746,31MAR2015,88,149,>24 Payment,1
722748,30APR2015,0,,>24 Payment,0
722750,31MAY2015,0,,>24 Payment,0
722757,30JUN2015,0,,>24 Payment,0
722760,31MAR2015,0,27,>24 Payment,0
722769,31MAY2015,0,0,>24 Payment,0
722771,06APR2015,0,,>24 Payment,0
722779,30JUN2015,31,31,>24 Payment,0
722785,25APR2015,0,,>24 Payment,0
722792,30APR2015,0,,>24 Payment,0
722795,31MAR2015,0,,>24 Payment,0
722796,31MAR2015,0,,>24 Payment,0
722797,31MAR2015,0,,>24 Payment,0
722817,31MAR2015,26,26,>24 Payment,0
722820,31MAR2015,27,27,>24 Payment,0
722828,31MAY2015,0,,>24 Payment,0
722834,30APR2015,0,,>24 Payment,0
722852,04MAY2015,0,,>24 Payment,0
722862,30JUN2015,0,,>24 Payment,0
722864,30JUN2015,30,30,>24 Payment,0
722866,28MAY2015,0,,>24 Payment,0
722871,30APR2015,27,27,>24 Payment,0
722884,29APR2015,0,,>24 Payment,0
722885,18MAY2015,27,27,>24 Payment,0
722894,30JUN2015,0,0,>24 Payment,0
722899,21MAY2015,0,,>24 Payment,0
722903,30APR2015,0,,>24 Payment,0
722905,30APR2015,0,,>24 Payment,0
722913,31MAY2015,0,,>24 Payment,0
722923,19MAY2015,0,27,>24 Payment,0
722924,19MAY2015,0,,>24 Payment,0
722928,18MAY2015,0,,>24 Payment,0
722937,30JUN2015,0,,>24 Payment,0
722943,28APR2015,0,27,>24 Payment,0
722945,30APR2015,0,,>24 Payment,0
722949,30APR2015,0,,>24 Payment,0
722950,30JUN2015,0,27,>24 Payment,0
722956,31JUL2015,0,,>24 Payment,0
722972,30APR2015,0,,>24 Payment,0
722973,30APR2015,0,,>24 Payment,0
722974,07JUL2015,0,,>24 Payment,0
722975,30APR2015,0,,>24 Payment,0
722978,30APR2015,0,,>24 Payment,0
722988,19MAY2015,0,,>24 Payment,0
722989,30APR2015,0,,>24 Payment,0
722998,30APR2015,0,,>24 Payment,0
722999,30APR2015,0,27,>24 Payment,0
723001,29MAY2015,0,,>24 Payment,0
723002,25JUN2015,57,88,>24 Payment,0
723004,08MAY2015,0,27,>24 Payment,0
723010,30APR2015,0,,>24 Payment,0
723013,30JUN2015,0,,>24 Payment,0
723021,23APR2015,0,,>24 Payment,0
723022,31AUG2015,0,0,>24 Payment,0
723024,30APR2015,0,,>24 Payment,0
723030,18APR2015,0,,>24 Payment,0
723031,21APR2015,0,,>24 Payment,0
723032,31MAY2015,27,27,>24 Payment,0
723035,30APR2015,0,,>24 Payment,0
723042,29JUL2015,88,88,>24 Payment,1
723059,30APR2015,0,,>24 Payment,0
723060,30APR2015,0,,>24 Payment,0
723064,10JUL2015,0,27,>24 Payment,0
723074,30APR2015,0,,19-24 Payment,0
723080,30NOV2015,0,,>24 Payment,0
723083,31MAY2015,0,,>24 Payment,0
723089,31MAY2015,118,118,>24 Payment,1
723096,29APR2015,0,,>24 Payment,0
723098,11MAY2015,26,55,>24 Payment,0
723105,30APR2015,0,,>24 Payment,0
723110,31MAY2015,0,,>24 Payment,0
723113,30APR2015,0,27,>24 Payment,0
723116,31MAY2015,0,,>24 Payment,0
723124,30APR2015,0,,>24 Payment,0
723127,31MAY2015,0,,>24 Payment,0
723128,24SEP2015,0,27,>24 Payment,0
723131,29FEB2016,83,83,>24 Payment,1
723138,30APR2015,31,31,>24 Payment,0
723141,30APR2015,0,,>24 Payment,0
723145,30APR2015,0,,>24 Payment,0
723148,30APR2015,0,,>24 Payment,0
723152,30NOV2015,27,27,>24 Payment,0
723162,31JUL2015,0,,>24 Payment,0
723163,30APR2015,0,,>24 Payment,0
723166,16MAY2015,0,,>24 Payment,0
723168,30APR2015,0,,>24 Payment,0
723169,30APR2015,0,58,>24 Payment,0
723179,31MAY2015,26,26,>24 Payment,0
723184,30APR2015,0,88,>24 Payment,0
723199,30APR2015,0,27,>24 Payment,0
723215,30SEP2015,0,,>24 Payment,0
723216,30APR2015,0,27,>24 Payment,0
723219,30APR2015,0,,>24 Payment,0
723220,22JUN2015,0,,>24 Payment,0
723222,31MAY2015,0,,>24 Payment,0
723225,28APR2015,0,,>24 Payment,0
723227,30APR2015,0,,>24 Payment,0
723228,30APR2015,0,,>24 Payment,0
723233,30JUN2015,0,58,>24 Payment,0
723250,30JUN2015,0,27,>24 Payment,0
723253,30APR2015,0,27,>24 Payment,0
723255,30APR2015,0,,>24 Payment,0
723256,30APR2015,0,,>24 Payment,0
723259,14MAY2015,0,,>24 Payment,0
723262,31MAY2015,0,27,>24 Payment,0
723263,28MAY2015,0,,>24 Payment,0
723270,30APR2015,0,,>24 Payment,0
723275,31MAY2015,0,,>24 Payment,0
723277,30APR2015,26,27,>24 Payment,0
723279,26MAY2015,0,,>24 Payment,0
723293,30APR2015,0,,>24 Payment,0
723294,26MAY2015,0,,>24 Payment,0
723297,19JUN2015,0,,>24 Payment,0
723302,31JUL2015,0,,>24 Payment,0
723307,31MAY2015,0,,>24 Payment,0
723311,21JUL2015,27,27,>24 Payment,0
723317,11MAY2015,27,27,>24 Payment,0
723326,26MAY2015,0,,>24 Payment,0
723329,30APR2015,0,,>24 Payment,0
723331,30APR2015,0,,>24 Payment,0
723332,30APR2015,27,27,>24 Payment,0
723342,30APR2015,0,26,>24 Payment,0
723343,30APR2015,0,,>24 Payment,0
723344,30APR2015,0,27,>24 Payment,0
723357,30APR2015,0,27,>24 Payment,0
723362,30APR2015,0,57,>24 Payment,0
723367,30APR2015,0,,>24 Payment,0
723374,30APR2015,0,,>24 Payment,0
723375,29APR2015,0,,>24 Payment,0
723385,30JUN2015,0,,>24 Payment,0
723389,30JUN2015,26,26,>24 Payment,0
723391,30APR2015,0,,>24 Payment,0
723398,15MAY2015,0,,19-24 Payment,0
723399,31MAY2015,0,27,>24 Payment,0
723400,30APR2015,0,,>24 Payment,0
723410,30APR2015,31,31,>24 Payment,0
723411,30APR2015,0,,>24 Payment,0
723419,31MAY2015,0,,>24 Payment,0
723422,23JUL2015,0,,>24 Payment,0
723424,31OCT2015,0,,>24 Payment,0
723426,27MAY2015,0,,>24 Payment,0
723428,30JUN2015,0,,>24 Payment,0
723429,30APR2015,0,24,>24 Payment,0
723431,22MAY2015,62,62,>24 Payment,1
723433,30APR2015,31,31,>24 Payment,0
723436,30APR2015,0,,>24 Payment,0
723447,30JUN2015,27,57,>24 Payment,0
723450,30APR2015,0,,19-24 Payment,0
723452,30APR2015,26,26,>24 Payment,0
723455,30APR2015,0,27,>24 Payment,0
723457,30APR2015,0,27,>24 Payment,0
723466,27MAY2015,0,,>24 Payment,0
723481,30APR2015,0,,>24 Payment,0
723485,30APR2015,0,27,>24 Payment,0
723488,20MAY2015,0,,>24 Payment,0
723491,30APR2015,0,,>24 Payment,0
723493,25JUN2015,0,,19-24 Payment,0
723502,30APR2015,0,,>24 Payment,0
723507,30APR2015,0,,>24 Payment,0
723510,31JUL2015,0,,>24 Payment,0
723513,31MAY2015,0,,>24 Payment,0
723516,30APR2015,0,,>24 Payment,0
723517,30APR2015,0,,>24 Payment,0
723518,15MAY2015,26,26,>24 Payment,0
723533,31MAY2015,0,,>24 Payment,0
723540,30APR2015,0,,>24 Payment,0
723542,30APR2015,0,,>24 Payment,0
723548,30APR2015,0,27,>24 Payment,0
723549,30APR2015,0,,>24 Payment,0
723550,18MAY2015,0,,>24 Payment,0
723583,31MAY2015,0,,>24 Payment,0
723585,30APR2015,0,27,>24 Payment,0
723586,30APR2015,0,,>24 Payment,0
723587,30JUN2015,0,,>24 Payment,0
723599,30APR2015,0,,>24 Payment,0
723601,30JUN2015,55,86,>24 Payment,0
723603,29APR2015,0,,>24 Payment,0
723607,30APR2015,0,,>24 Payment,0
723610,30JUN2015,0,,>24 Payment,0
723616,30APR2015,0,,>24 Payment,0
723618,30APR2015,0,,>24 Payment,0
723624,28APR2015,0,,>24 Payment,0
723634,30APR2015,27,27,>24 Payment,0
723636,30APR2015,0,,>24 Payment,0
723637,30APR2015,0,,>24 Payment,0
723641,31MAY2015,0,,>24 Payment,0
723651,14MAY2015,0,27,>24 Payment,0
723654,14MAY2015,0,27,>24 Payment,0
723655,30APR2015,26,26,>24 Payment,0
723659,30APR2015,0,,>24 Payment,0
723660,30APR2015,26,26,>24 Payment,0
723661,20MAY2015,27,27,>24 Payment,0
723662,19MAY2015,0,27,>24 Payment,0
723665,09JUN2015,0,,>24 Payment,0
723669,26MAY2015,0,,>24 Payment,0
723678,31MAY2015,0,,>24 Payment,0
723680,15SEP2015,26,27,>24 Payment,0
723681,30APR2015,0,27,>24 Payment,0
723684,30MAY2015,0,0,>24 Payment,0
723685,21APR2015,0,0,>24 Payment,0
723687,30APR2015,0,,>24 Payment,0
723698,28APR2015,0,,>24 Payment,0
723700,30APR2015,0,,>24 Payment,0
723701,31AUG2015,0,27,>24 Payment,0
723704,20APR2015,0,,>24 Payment,0
723706,31MAY2015,0,27,>24 Payment,0
723707,30JUN2015,0,,>24 Payment,0
723714,31MAY2015,0,,>24 Payment,0
723719,31MAY2015,0,,>24 Payment,0
723726,31MAY2015,0,27,>24 Payment,0
723741,30APR2015,0,27,>24 Payment,0
723745,26MAY2015,0,26,>24 Payment,0
723754,20MAY2015,0,,>24 Payment,0
723757,30APR2015,0,,>24 Payment,0
723763,30APR2015,0,27,>24 Payment,0
723767,23JUN2015,27,27,>24 Payment,0
723768,31MAY2015,0,,>24 Payment,0
723772,31MAY2015,0,26,>24 Payment,0
